board_code,date,ind_avg_sentiment,ind_sentiment_std,ind_positive_ratio,ind_negative_ratio,ind_sentiment_net,ind_sentiment_consensus,ind_avg_turnover,ind_total_volume,ind_total_amount,stock_count,total_comments,sentiment_dispersion,idx_close,idx_open,idx_high,idx_low,idx_volume,idx_amount,idx_pct_change,ind_ma_3d,ind_sentiment_change_3d,ind_ma_5d,ind_sentiment_change_5d,ind_ma_10d,ind_sentiment_change_10d
801120,2025-02-19,-0.18790223209188867,0.17953645143137076,0.4105515130520393,0.5894484869479607,-0.17889697389592135,0.8601282501826607,0.8520000000000001,1952687,12503859794.720001,15,1701,0.9554780133935459,17130.83,16956.83,17142.2,16896.76,12.84641163,257.8781341,0.9323862370953728,-0.18307149735759123,1.3463782063816012,-0.1402371225483327,-0.0852057876296517,-0.15832867400709888,0.05891268422421425
801120,2025-02-20,-0.13236869782009522,0.19480092675642127,0.42686963723418725,0.5731303627658128,-0.14626072553162545,0.8573963746999648,0.7066666666666668,1491354,9548727589.65,15,1366,1.4716540236814815,17062.19,17068.42,17218.94,17043.07,12.96027306,233.93157552,-0.4006811111896047,-0.15896301184452807,-0.35333425502831883,-0.1523330015452689,0.8412850396274467,-0.14908405407567238,-0.4112102911890869
801120,2025-02-21,-0.20457026648402804,0.15620619661505614,0.40100792253984335,0.5989920774601566,-0.19798415492031332,0.8527516842454195,0.9713333333333334,2028853,14431679034.2,15,1821,0.763582114350191,17119.71,17093.67,17235.01,16989.48,16.10494509,324.56684944,0.3371196780718177,-0.1749470654653373,0.30617252502263925,-0.1772306912753794,1.5545157692276317,-0.1564962345075218,0.5682075747618749
801120,2025-02-24,-0.18672982275166647,0.1821441232737052,0.40309953059376796,0.5969004694062321,-0.19380093881246413,0.8503912547442932,1.002,2249973,15846166532.35,15,1491,0.9754420616354366,17160.06,17103.33,17321.41,17099.74,17.08309155,357.46649556,0.235693244803814,-0.1745562623519299,-0.006239464678891471,-0.17363782495385577,-0.08776182037952518,-0.16590165000219642,1.01487431571281
801120,2025-02-25,-0.18964185168180103,0.1921129321296436,0.4064689332151906,0.5935310667848094,-0.1870621335696188,0.8248458259672165,0.7846666666666666,1711064,11931580716.74,15,1644,1.013030248470621,16887.93,17044.55,17044.55,16862.39,14.51029419,271.72420516,-1.585833615966381,-0.1936473136391652,0.43267898532587235,-0.1802425741658959,0.21085522602340956,-0.1619900078428498,-0.1709945657195835
801120,2025-02-26,-0.12274329781413816,0.15367390395191546,0.4392222724991658,0.5607777275008342,-0.1215554550016683,0.8801122316288522,0.808,1667993,11394523965.87,15,1725,1.251994257027487,17018.03,16888.43,17018.03,16821.13,15.64808254,279.48776575,0.7703726862913207,-0.16637165741586854,-0.39999443749211017,-0.16721078731034578,-0.3467704111459742,-0.15372395492933927,-0.402429352767275
801120,2025-02-27,0.012763440071876265,0.13639902034987164,0.5076338497712979,0.4923661502287021,0.015267699542595806,0.9373967303125047,1.3713333333333333,3013419,22397010661.35,15,1848,10.686697283941614,17398.79,17017.92,17412.68,17017.92,23.37065594,498.07211189,2.237391754509788,-0.0998739031413543,-1.068352445708956,-0.13818435973195148,-1.0964234013182126,-0.1452586806386102,-1.1775429663172183
801120,2025-02-28,-0.04809550180716856,0.15339256312995767,0.47404546603222014,0.5259545339677799,-0.051909067935559675,0.9142101847703361,1.462,3031048,22517244902.89,15,1801,3.1893328350115007,17422.31,17382.69,17769.6,17378.94,22.97966076,515.50550208,0.1351818143675576,-0.052691786516476824,-0.746387723065119,-0.10688940679657959,-0.76489495451225,-0.14206004903597952,-0.3994204538765629
801150,2025-02-05,-0.07887712233179144,0.31644345495073384,0.46051598282722667,0.5394840171727733,-0.07896803434554664,0.8447676734791489,0.9166666666666666,2029493,7617156399.78,15,817,4.011853444901745,6988.9,6995.63,7000.89,6954.41,39.72570234,484.11440655,0.0,-0.07887712233179144,,-0.07887712233179144,,-0.07887712233179144,
801150,2025-02-06,-0.015995330488882332,0.25019357628307437,0.4913631312438187,0.5086368687561813,-0.017273737512362632,0.8505727754999414,1.236875,2831136,10322652448.51,16,1154,15.641663450278392,7069.3,6980.81,7069.69,6941.2,44.82079264,562.56139504,1.1503956273519522,-0.04743622641033689,,-0.04743622641033689,,-0.04743622641033689,
801150,2025-02-07,-0.10783822896238533,0.23279294688317845,0.44133708125540483,0.5586629187445952,-0.11732583748919037,0.862781936130675,1.741875,4089556,14777659394.51,16,1282,2.1587237580132936,7173.35,7070.14,7220.92,7058.87,62.95045363,806.23754371,1.4718571852941675,-0.0675702272610197,,-0.0675702272610197,,-0.0675702272610197,
801150,2025-02-10,-0.014029710442279124,0.2172786069293093,0.4908196112023288,0.5091803887976711,-0.01836077759534238,0.8801162026647038,1.755,3676556,12617011517.31,16,1361,15.487034306462311,7292.08,7187.3,7294.61,7169.71,67.77150962,861.72496497,1.6551541469466802,-0.04595442329784893,-0.8221320703959754,-0.054185098056334556,,-0.054185098056334556,
801150,2025-02-11,-0.13201208029658829,0.2173179368725494,0.42644953301618993,0.5735504669838101,-0.1471009339676202,0.8394963971257529,1.38875,2900544,10233304295.8,16,1398,1.646197350911421,7215.37,7300.42,7300.42,7188.08,56.73924024,730.57226537,-1.0519632258560008,-0.08462667323375091,7.2531636585029755,-0.06975049450438531,,-0.06975049450438531,
801150,2025-02-12,-0.24684148891870963,0.1989414026054421,0.3750176127932553,0.6249823872067447,-0.24996477441348944,0.8108186015664112,1.246875,2420690,8642640094.34,16,1483,0.8059479930902455,7229.99,7197.13,7232.22,7169.22,52.35164926,633.55191307,0.2026230117097238,-0.13096109321919233,1.288997986092757,-0.10334336782176894,2.129443387657921,-0.09926566024010602,
801150,2025-02-13,-0.02950233798331749,0.2991859637750505,0.4870150300696563,0.5129849699303437,-0.02596993986068744,0.858024139346083,1.296875,2987530,9539970389.19,16,1193,10.14109335823586,7194.54,7222.17,7252.79,7193.9,52.53123063,651.94038848,-0.4903187971214362,-0.13611863573287178,1.1028472472540098,-0.10604476932065596,0.8444344118943525,-0.0892994713462791,
801150,2025-02-14,-0.02023156579487599,0.21253426866567868,0.4861844640265055,0.5138155359734945,-0.027631071946988984,0.8718125114647781,1.976875,4527183,17149188965.9,16,1722,10.50508254380918,7368.1,7196.56,7401.35,7196.49,69.69473304,1008.54367115,2.4123849474740666,-0.09885846423230103,-0.8467445876966545,-0.08852343668715411,-0.812389669326516,-0.08066598315235371,
801150,2025-02-17,-0.0741753733419096,0.18511247100798275,0.46393623182660626,0.5360637681733937,-0.07212753634678745,0.8912879729819877,2.46875,5460372,19850076593.05,16,1925,2.4956055179488112,7416.9,7449.15,7521.02,7371.86,80.57525337,1207.2674236,0.662314572277789,-0.041303092373367684,-0.6995020016009659,-0.1005525692670802,4.287020972177657,-0.07994480428452658,
801150,2025-02-18,-0.13827884243430544,0.2597031279363801,0.4334247861167811,0.5665752138832189,-0.13315042776643776,0.839412933259485,1.5718750000000001,3517526,12560334609.630001,16,1326,1.878111816417337,7267.61,7396.71,7410.49,7244.7,77.27217894,957.58390906,-2.012835551241088,-0.07756192719036366,3.6870469219252096,-0.10180592169462363,0.04747112630630301,-0.08577820809950447,
801150,2025-02-19,-0.2289469731030557,0.27159654691361823,0.38206996823881345,0.6179300317611865,-0.23586006352237307,0.7776039529128655,1.43875,3247469,11948655841.73,16,1765,1.1862858164600618,7321.12,7256.21,7340.58,7217.25,61.85653106,822.00961042,0.736280565412839,-0.14713372962642357,10.31632496586303,-0.09822701853149285,-0.07249395510471501,-0.10078519317663089,1.9025776592103005
801150,2025-02-20,-0.06066848825417465,0.13157633149692716,0.46987689197412225,0.5301231080258777,-0.060246216051755494,0.9174599099630582,2.17125,5125613,18191012080.489998,16,2200,2.168775509053059,7438.61,7325.59,7496.0,7325.54,73.80950181,1023.63011749,1.6048091002469622,-0.14263143459717859,-0.1820939279331334,-0.10446024858566427,1.0563959469409,-0.10525250895316011,2.792887449017869
801150,2025-02-21,-0.1330073231687945,0.189867480333433,0.4367156905834449,0.5632843094165552,-0.12656861883311024,0.8827796199785977,1.93625,4911926,19944959274.43,16,2537,1.4274964401206651,7506.32,7440.79,7509.6,7376.5,73.92152774,1057.08481743,0.9102507054409292,-0.1408742615086749,-0.038122384977408164,-0.12701540006044795,5.574247614709138,-0.10776941837380105,0.233396768924945
801150,2025-02-24,-0.16453462991422096,0.23529046902921355,0.41729036971671657,0.5827096302832835,-0.16541926056656692,0.8353117338067632,1.638125,4135934,17316277474.510002,16,1944,1.4300361519753055,7438.83,7503.82,7503.85,7400.88,61.6337228,899.72255099,-0.8991090174679472,-0.11940348044573001,-0.28134175488680024,-0.14508725137491024,1.2181840481719255,-0.12281991032099523,10.727585582834905
801150,2025-02-25,-0.24349302246322618,0.12257572159868488,0.3763703082226144,0.6236296917773856,-0.2472593835547712,0.8251612131764158,1.2675,2973225,11526587647.44,16,1708,0.5034054789688974,7355.59,7366.35,7408.62,7339.12,54.4097207,772.7238026,-1.118993175001981,-0.1803449918487472,3.013500739347518,-0.1661300873806944,0.7608841539073969,-0.13396800453765903,0.8444753079883023
801150,2025-02-26,-0.1755010377413506,0.1896090411393818,0.4137301717091431,0.5862698282908569,-0.1725396565817138,0.8544692468453889,1.285,2875333,10677652938.92,16,1756,1.0803870084165728,7442.25,7365.55,7442.83,7341.28,52.41237141,764.45473727,1.1781515826738476,-0.19450956337293257,0.3194840220837236,-0.15544090030835336,-0.2334424196018855,-0.12683395941992312,-0.28901321042044525
801150,2025-02-27,-0.14974548813565017,0.1258516275010181,0.4252714535982684,0.5747285464017317,-0.14945709280346325,0.8823330154841669,1.47625,4531570,14003625214.66,16,1559,0.8404368576835698,7468.19,7430.45,7481.37,7381.41,58.22534443,831.7605833,0.348550505559464,-0.1895798494467423,-0.08988467525821775,-0.1732563002846485,1.4682581096842484,-0.13885827443515636,4.0757159727586965
