board_code,date,ind_avg_sentiment,ind_sentiment_std,ind_positive_ratio,ind_negative_ratio,ind_sentiment_net,ind_sentiment_consensus,stock_count,total_comments,sentiment_dispersion,idx_close,idx_open,idx_high,idx_low,idx_volume,idx_amount,idx_pct_change,ind_ma_3d,ind_sentiment_change_3d,ind_ma_5d,ind_sentiment_change_5d,ind_ma_10d,ind_sentiment_change_10d
801080,2025-02-20,-0.052757763605242716,0.1517129184143626,0.47617842378371805,0.5238215762162819,-0.04764315243256379,0.8757882789523841,14,2978,2.8756510520337217,4864.53,4835.76,4885.48,4813.62,136.22272363,2912.28213589,0.7881503950075475,-0.0789456591902928,-0.34734398161222513,-0.08492419505308724,-0.5421283932324185,-0.07844946370943455,0.22370644157942343
801080,2025-02-21,-0.07525739039571293,0.0851582716013239,0.45848466916880964,0.5415153308311903,-0.08303066166238067,0.9126063627955431,14,3371,1.1315602514723255,5032.53,4880.62,5053.88,4877.56,166.92580513,3839.18071587,3.4535710541409026,-0.066633709356079,-0.32921635506831615,-0.07858596992549267,-0.2963213218217169,-0.07993131279719792,0.24518134836655991
801080,2025-02-24,-0.0514201538140321,0.1327266097977894,0.4688077793757432,0.5311922206242569,-0.062384441248513625,0.8836235364729855,14,3508,2.5812176734790224,5030.9,5025.68,5068.0,4986.85,142.01150172,3399.42948227,-0.0323892753744115,-0.05981176927166259,-0.28469837849167046,-0.07270290435612468,-0.36389129182461755,-0.07987054027176899,-0.011680761644948467
801080,2025-02-25,-0.09484860053057165,0.14052555394982252,0.4399052304109385,0.5600947695890615,-0.12018953917812301,0.886476444458302,14,3343,1.481577515785573,5024.65,4948.47,5099.37,4943.3,136.52087216,3260.22714966,-0.1242322447275845,-0.07384204824677222,0.797813137802267,-0.06923397648256815,-0.15459611812170404,-0.0817926521754575,0.254155217881872
801080,2025-02-26,-0.10527154210618929,0.154121192170977,0.43647425720925653,0.5635257427907435,-0.1270514855814869,0.8557816302054536,14,4176,1.464034715246331,5075.6,5041.38,5086.62,4972.53,144.17613694,3245.03086015,1.0140009751923085,-0.08384676548359767,0.39881999033793414,-0.07591109009034973,0.46442395018061267,-0.08666425869534379,0.8613854548285489
801080,2025-02-27,-0.11005642249551546,0.13889793424209354,0.4379950163155453,0.5620049836844546,-0.1240099673689093,0.8616054204408109,14,4548,1.2620611418452503,5030.99,5080.75,5094.07,4927.04,137.06359954,3152.13913353,-0.8789108676806823,-0.10339218837742548,1.1403363143087692,-0.08737082186840428,1.0860706552879504,-0.08614750846074576,-0.044847477232604294
801080,2025-02-28,-0.1898136682775171,0.11049484061942122,0.37374811908748906,0.6262518809125109,-0.252503761825022,0.8214528777384141,14,4991,0.582122676528606,4787.64,4982.72,4982.74,4772.48,125.94113045,3007.02614216,-4.837020149115768,-0.13504721095974062,1.0012279276206746,-0.11028207744476512,1.5221930667467038,-0.0944340236851289,0.7748134833187506
801120,2025-02-05,-0.09974376902880366,0.12030422850577867,0.4474452096169283,0.5525547903830716,-0.10510958076614339,0.8922275300114444,15,1735,1.2061327707702485,16379.5,16764.26,16764.26,16369.66,14.85777122,284.98498417,0.0,-0.09974376902880366,,-0.09974376902880366,,-0.09974376902880366,
801120,2025-02-06,-0.19255786813901307,0.14034985152646473,0.39100709986283666,0.6089929001371633,-0.21798580027432657,0.8409917955422376,15,1671,0.7288710291762377,16486.29,16349.62,16551.51,16349.6,14.91758447,246.30517912,0.651973503464709,-0.14615081858390838,,-0.14615081858390838,,-0.14615081858390838,
801120,2025-02-07,-0.11478211417800141,0.10952972676044813,0.42314938506821864,0.5768506149317815,-0.15370122986356272,0.8790200752362325,15,1307,0.9542403670191333,16713.69,16490.67,16818.33,16389.72,20.11346269,335.37212954,1.3793279142851222,-0.13569458378193938,,-0.13569458378193938,,-0.13569458378193938,
801120,2025-02-10,-0.07678432820912141,0.1754326229689544,0.46429589751588674,0.5357041024841132,-0.07140820496822647,0.8561630747648177,15,1393,2.284745169498198,16728.8,16731.15,16746.46,16604.26,20.52517031,306.8971864,0.090404931526189,-0.1280414368420453,-0.23018421143732903,-0.12096701988873489,,-0.12096701988873489,
801120,2025-02-11,-0.15498398551799678,0.11644560387937755,0.4047887541618528,0.5952112458381472,-0.1904224916762945,0.8519502307807143,15,1913,0.7513395883464092,16577.39,16753.22,16757.75,16547.38,18.82473031,287.52398479,-0.9050858399885175,-0.11551680930170653,-0.19513034177284627,-0.12777041301458728,,-0.12777041301458728,
801120,2025-02-12,-0.11153173561157516,0.16271238134715935,0.4283910813690782,0.5716089186309218,-0.1432178372618435,0.8634394241429129,15,1802,1.458888633400523,16792.01,16560.39,16792.01,16548.58,18.4025024,286.35319198,1.2946549486981818,-0.11443334977956444,-0.028317814057559842,-0.13012800633114158,0.11818248595927239,-0.1250639667807519,
801120,2025-02-13,0.026587279386171482,0.09057821232393527,0.52168407659555,0.47831592340444995,0.04336815319110007,0.920837180177799,15,1789,3.4068251590663547,17103.56,16788.69,17229.74,16788.69,21.74918247,479.48286791,1.855346679760217,-0.07997614724780015,-1.3462591912474804,-0.08629897682610466,-1.1380742300645816,-0.10339950304262001,
801120,2025-02-14,-0.043949708301502556,0.15559510963450746,0.47203450260973195,0.5279654973902681,-0.055930994780536175,0.8705396220634131,15,1166,3.5402990292244545,17104.66,17051.56,17123.85,16978.34,16.21579977,294.7276708,0.0064314096012596,-0.04296472150896874,-0.7164241959928234,-0.07213249565080489,-0.617103164406378,-0.09596827869998033,
801120,2025-02-17,-0.10464712563722592,0.18541898331159626,0.45448200395446214,0.5455179960455379,-0.09103599209107566,0.8475485287715644,15,1286,1.7718497491691976,17104.82,17131.74,17257.01,17047.19,17.0259564,306.01062336,0.0009354175996456,-0.040669851517519,-0.061727811699495594,-0.0777050551364258,0.3628708888644625,-0.09693259502634094,
801120,2025-02-18,-0.10854268265092244,0.18285900453777595,0.4355531627922466,0.5644468372077535,-0.1288936744155068,0.8394850484395674,15,1016,1.6846737161072178,16972.58,17079.6,17220.46,16927.74,16.16095422,287.94792966,-0.7731154142516461,-0.0857131721965503,-5.08250430871003,-0.06841679456301092,-0.29965226866411665,-0.0980936037887991,
801120,2025-02-19,-0.13849782870741909,0.18784240939736538,0.42444305447535857,0.5755569455246415,-0.15111389104928288,0.8229826836790043,15,1701,1.3562841464770414,17130.83,16956.83,17142.2,16896.76,12.84641163,257.8781341,0.9323862370953728,-0.11722921233185583,2.1512798164051548,-0.0738100131821797,0.24177955223217462,-0.10196900975666064,0.38853614672836523
801120,2025-02-20,-0.0836039504209079,0.14620934039260472,0.4364347336519295,0.5635652663480706,-0.1271305326961411,0.8572648053009787,15,1366,1.7488329158670988,17062.19,17068.42,17218.94,17043.07,12.96027306,233.93157552,-0.4006811111896047,-0.11021482059308314,-0.20108698722664553,-0.09584825914359558,-4.144509417702656,-0.09107361798485011,-0.5658242832198797
801120,2025-02-21,-0.14536928345804837,0.10948558491789114,0.404931183068106,0.595068816931894,-0.190137633863788,0.8655523897361506,15,1821,0.7531548777942983,17119.71,17093.67,17235.01,16989.48,16.10494509,324.56684944,0.3371196780718177,-0.12249035419545846,0.33928220592779823,-0.11613217417490476,2.3076279473981964,-0.0941323349128548,0.2664802743797965
801120,2025-02-24,-0.1306444911289589,0.13618203722466848,0.4153756035651948,0.5846243964348051,-0.16924879286961036,0.8551814564120728,15,1491,1.0423863727269103,17160.06,17103.33,17321.41,17099.74,17.08309155,357.46649556,0.235693244803814,-0.11987257500263838,-0.05670368735563791,-0.12133164727325134,0.24842885395492398,-0.09951835120483857,0.7014473418735894
801120,2025-02-25,-0.14554868481152852,0.11754202467546684,0.4066390710607946,0.5933609289392053,-0.18672185787841078,0.8373677655207615,15,1644,0.8075787481533921,16887.93,17044.55,17044.55,16862.39,14.51029419,271.72420516,-1.585833615966381,-0.14052081979951192,0.740930710555626,-0.12873284770537255,0.3409350244236993,-0.09857482113419173,-0.0608791977760349
801120,2025-02-26,-0.08160316749519188,0.11604174049110555,0.4611255777533617,0.5388744222466383,-0.07774884449327656,0.8880086282673468,15,1725,1.4220249538468321,17018.03,16888.43,17018.03,16821.13,15.64808254,279.48776575,0.7703726862913207,-0.11926544781189312,-0.43864917296134665,-0.1173539154629271,-0.41079821787256265,-0.09558196432255342,-0.2683412748153915
801120,2025-02-27,-0.013243336782787109,0.1309202868099239,0.49894831517579674,0.5010516848242033,-0.002103369648406591,0.8861367858851704,15,1848,9.885747750528115,17398.79,17017.92,17412.68,17017.92,23.37065594,498.07211189,2.237391754509788,-0.08013172969650251,-0.8986307293300669,-0.10328179273530295,-0.8415943658629416,-0.09956502593944927,-1.4981080083611416
801120,2025-02-28,-0.015329669388506691,0.14546329943749986,0.4973139954489162,0.5026860045510838,-0.005372009102167626,0.8903446663497644,15,1801,9.489004345166109,17422.31,17382.69,17769.6,17378.94,22.97966076,515.50550208,0.1351818143675576,-0.03672539122216189,-0.8946766890517964,-0.07727386992139462,-0.8945467087417361,-0.09670302204814968,-0.6511997466890447
801150,2025-02-05,-0.047798274891233325,0.17006295861939674,0.46196830519858334,0.5380316948014167,-0.07606338960283333,0.8802441470659114,15,817,3.5579308878067475,6988.9,6995.63,7000.89,6954.41,39.72570234,484.11440655,0.0,-0.047798274891233325,,-0.047798274891233325,,-0.047798274891233325,
801150,2025-02-06,-0.04250571035628459,0.2131597436000742,0.46653133204734454,0.5334686679526555,-0.0669373359053109,0.8264961378938588,16,1154,5.014849576994728,7069.3,6980.81,7069.69,6941.2,44.82079264,562.56139504,1.1503956273519522,-0.045151992623758956,,-0.045151992623758956,,-0.045151992623758956,
801150,2025-02-07,-0.10871117029205227,0.2139962405358856,0.433898907077909,0.566101092922091,-0.132202185844182,0.8561240781949961,16,1282,1.9684843789371897,7173.35,7070.14,7220.92,7058.87,62.95045363,806.23754371,1.4718571852941675,-0.06633838517985673,,-0.06633838517985673,,-0.06633838517985673,
801150,2025-02-10,-0.03647131616719064,0.10694965802208334,0.4806279073222486,0.5193720926777514,-0.03874418535550281,0.9032226734984695,16,1361,2.9324320935336727,7292.08,7187.3,7294.61,7169.71,67.77150962,861.72496497,1.6551541469466802,-0.06256273227184249,-0.23697421611590763,-0.058871617926690205,,-0.058871617926690205,
801150,2025-02-11,-0.12190934409700731,0.1356864649730929,0.4208455070084719,0.5791544929915281,-0.15830898598305615,0.8557051952229835,16,1398,1.11301119678835,7215.37,7300.42,7300.42,7188.08,56.73924024,730.57226537,-1.0519632258560008,-0.08903061018541675,1.8680697975673914,-0.07147916316075362,,-0.07147916316075362,
801150,2025-02-12,-0.2165864086295574,0.16742479611615907,0.3607808391480532,0.6392191608519469,-0.2784383217038936,0.7823983556009008,16,1483,0.7730161701998448,7229.99,7197.13,7232.22,7169.22,52.35164926,633.55191307,0.2026230117097238,-0.1249890229645851,0.9923105238192045,-0.10523678990841842,3.531259948657299,-0.09566370407222091,
801150,2025-02-13,-0.06984422749298018,0.15559372381696965,0.4752054996161743,0.5247945003838257,-0.04958900076765135,0.8433687944479625,16,1193,2.2277248872515325,7194.54,7222.17,7252.79,7193.9,52.53123063,651.94038848,-0.4903187971214362,-0.1361133267398483,0.9150454338637659,-0.11070449333575756,0.6431728091953537,-0.09197520741804367,
801150,2025-02-14,-0.05861619347739643,0.26870298847324964,0.46769755853500766,0.5323024414649923,-0.06460488292998466,0.806096712841998,16,1722,4.584108461032477,7368.1,7196.56,7401.35,7196.49,69.69473304,1008.54367115,2.4123849474740666,-0.11501560986664466,-0.5191821110057521,-0.1006854979728264,-0.46080799866357625,-0.08780533067546277,
801150,2025-02-17,-0.0380856632089447,0.14464773321162738,0.4744362838743285,0.5255637161256714,-0.051127432251342975,0.8821580425158285,16,1925,3.7979575783691693,7416.9,7449.15,7521.02,7371.86,80.57525337,1207.2674236,0.662314572277789,-0.05551536139310711,-0.8241548791083875,-0.1010083673811772,0.044263470897338175,-0.08228092317918298,
801150,2025-02-18,-0.13079328209238042,0.1978019578814116,0.4302605893261205,0.5697394106738795,-0.13947882134775902,0.8319459560183301,16,1326,1.512325057656267,7267.61,7396.71,7410.49,7244.7,77.27217894,957.58390906,-2.012835551241088,-0.07583171292624052,0.8726426905577278,-0.10278515498025183,0.07287331468458946,-0.08713215907050273,
801150,2025-02-19,-0.14540577695349438,0.17229476287666362,0.4050053399659651,0.5949946600340349,-0.18998932006806973,0.8314572287847694,16,1765,1.1849237801037935,7321.12,7256.21,7340.58,7217.25,61.85653106,822.00961042,0.736280565412839,-0.10476157408493984,1.4806417531968488,-0.08854902864503922,-0.3286477306053315,-0.09689290927672883,2.042071649748247
801150,2025-02-20,-0.0718166487316483,0.14707211604430206,0.4597213726150371,0.5402786273849629,-0.08055725476992585,0.8925126643826319,16,2200,2.0478833061934574,7438.61,7325.59,7496.0,7325.54,73.80950181,1023.63011749,1.6048091002469622,-0.11600523592584104,0.8856609726775513,-0.08894351289277284,0.028240289991987577,-0.0998240031142652,0.6895764858339792
801150,2025-02-21,-0.10395614109295065,0.15538120318619755,0.44016259345128916,0.5598374065487108,-0.1196748130974217,0.8811735034250856,16,2537,1.4946803676299032,7506.32,7440.79,7509.6,7376.5,73.92152774,1057.08481743,0.9102507054409292,-0.10705952225936444,-0.20518745741447542,-0.09801150241588369,0.7735054926935541,-0.09934850019435504,-0.04374002401342236
801150,2025-02-24,-0.14016223200315975,0.13129739574657717,0.4129797091948574,0.5870202908051426,-0.17404058161028516,0.8532592742787741,16,1944,0.9367530316128048,7438.83,7503.82,7503.85,7400.88,61.6337228,899.72255099,-0.8991090174679472,-0.10531167394258623,-0.0360614623448674,-0.1184268161747267,2.680183570237569,-0.10971759177795196,2.843081268595642
801150,2025-02-25,-0.19108012940592892,0.10058765025389443,0.3853769594245834,0.6146230405754166,-0.22924608115083323,0.8320059849479163,16,1708,0.5264160672625824,7355.59,7366.35,7408.62,7339.12,54.4097207,772.7238026,-1.118993175001981,-0.14506616750067977,1.6606661934327125,-0.1304841856374364,0.46093229215677445,-0.11663467030884411,0.5673952708159935
801150,2025-02-26,-0.10322838074638603,0.10486210386891844,0.44350612966012615,0.5564938703398739,-0.11298774067974768,0.9014914842279588,16,1756,1.0158262980657051,7442.25,7365.55,7442.83,7341.28,52.41237141,764.45473727,1.1781515826738476,-0.14482358071849158,-0.007000647955120787,-0.12204870639601473,-0.2900668535377249,-0.10529886752052697,-0.523384771004054
801150,2025-02-27,-0.10283223302257821,0.10666208967203349,0.43994014407972454,0.5600598559202754,-0.1201197118405509,0.9001443429102203,16,1559,1.0372437370742924,7468.19,7430.45,7481.37,7381.41,58.22534443,831.7605833,0.348550505559464,-0.1323802477249644,-0.26633422175911114,-0.1282518232542007,0.43187178514585733,-0.10859766807348678,0.4723082595897212
801150,2025-02-28,-0.10876722668732954,0.14516317614467789,0.43423653351404934,0.5657634664859507,-0.13152693297190138,0.8618201472110928,16,1685,1.3346223910073105,7302.5,7442.16,7491.84,7286.21,58.54953588,833.7283373,-2.218609863969712,-0.10494261348543125,-0.4307768838890338,-0.12921404037307652,0.046279955602402945,-0.11361277139448009,0.8555832481560295
801180,2025-02-05,-0.20015047724850116,0.19009608876061965,0.3851343838795838,0.6148656161204161,-0.22973123224083236,0.8375554878321658,11,1586,0.9497658530416679,2013.39,2024.88,2025.44,1999.12,31.23906872,132.63244017,0.0,-0.20015047724850116,,-0.20015047724850116,,-0.20015047724850116,
801180,2025-02-06,-0.21549545614346355,0.1314464234185813,0.370993448103075,0.629006551896925,-0.25801310379385,0.7918442108110512,11,1471,0.6099730628708588,2032.37,2012.25,2040.39,1998.41,34.94050589,145.78816311,0.942688699159122,-0.20782296669598235,,-0.20782296669598235,,-0.20782296669598235,
801180,2025-02-07,-0.08453589400081672,0.09417968714971775,0.438132002776952,0.561867997223048,-0.12373599444609598,0.9034566505666229,11,1182,1.1140792708575111,2078.91,2031.33,2097.75,2025.8,44.36518717,197.75109549,2.2899373637674136,-0.1667272757975938,,-0.1667272757975938,,-0.1667272757975938,
801180,2025-02-10,-0.08397844265027515,0.12361795990011408,0.4512752479341865,0.5487247520658135,-0.09744950413162705,0.8728933526894642,11,1222,1.4720201518253453,2110.21,2078.11,2112.03,2078.11,38.0660082,170.05703478,1.505596682877086,-0.1280032642648518,-0.5804234703572058,-0.14604006751076415,,-0.14604006751076415,
801180,2025-02-11,-0.18707993464635547,0.14910918267956702,0.38899976932285996,0.6110002306771399,-0.22200046135428,0.8001670119142982,11,1807,0.7970346096252062,2074.94,2118.46,2118.46,2068.76,32.44494961,145.50809748,-1.671397633410887,-0.11853142376581578,-0.13186134875248035,-0.1542480409378824,,-0.1542480409378824,
801180,2025-02-12,-0.08213616073519686,0.10414574718255659,0.4622313955846145,0.5377686044153855,-0.07553720883077096,0.9209054426893393,11,3844,1.2679646364080446,2139.32,2077.72,2139.37,2060.31,44.59615448,212.28325841,3.1027403202020354,-0.11773151267727583,-0.028387151919120557,-0.13064517763522154,-0.5896279546052796,-0.14222939423743483,
801180,2025-02-13,-0.024432547520198446,0.13541264854118648,0.49706126817038554,0.5029387318296145,-0.00587746365922884,0.8839834433982836,11,2979,5.542305747251306,2151.42,2125.48,2178.97,2122.53,59.00558664,285.5153669,0.5656002842024499,-0.09788288096725027,-0.709061674054295,-0.09243259591056854,-0.8866215188132192,-0.12540127327782963,
801180,2025-02-14,-0.08767491583414762,0.16552361087821243,0.44908637346406155,0.5509136265359384,-0.101827253071877,0.8733090359540008,11,1961,1.8879243772680567,2120.95,2145.51,2151.76,2107.14,43.81525031,193.96834665,-1.4162739028176885,-0.06474787469651432,-0.5313505106793899,-0.09306040027723471,0.037132414229872124,-0.12068547859736937,
